salary,monthly_savings,goal_years,risk_level,dependents,investment_experience,emergency_fund_months,debt_to_income,current_equity_value,current_debt_value,sip_amount,sip_active,num_stocks,num_mutual_funds,portfolio_total,equity_pct,sip_ratio,diversification_score,action
99566,17079,2,high,0,beginner,3,0.26,417734,421625,0,False,13,9,839359,49.77,0.0,22,HOLD
28738,5447,11,high,2,beginner,9,0.41,235295,357239,0,False,1,0,592534,39.71,0.0,1,SWITCH_TO_EQUITY
48141,42194,10,high,3,expert,11,0.43,22652,120869,18925,True,17,11,143521,15.78,0.3931,28,REDUCE_SIP
28335,41184,2,low,5,intermediate,4,0.25,419595,214931,0,False,6,2,634526,66.13,0.0,8,SWITCH_TO_DEBT
76911,2172,2,high,4,beginner,12,0.27,473216,350705,14304,True,7,11,823921,57.43,0.186,18,STOP_SIP
88591,29870,5,medium,2,expert,6,0.09,92155,81759,21672,True,15,15,173914,52.99,0.2446,30,CONTINUE_SIP
52093,2340,3,high,0,beginner,4,0.45,137611,390764,0,False,11,13,528375,26.04,0.0,24,BUY
35422,21541,2,medium,3,beginner,11,0.54,95218,464832,0,False,0,0,560050,17.0,0.0,0,DIVERSIFY_PORTFOLIO
58493,9084,9,high,5,expert,11,0.37,223867,444081,0,False,16,6,667948,33.52,0.0,22,SWITCH_TO_EQUITY
85776,15127,15,high,0,intermediate,1,0.54,465492,251125,0,False,15,13,716617,64.96,0.0,28,EMERGENCY_FUND_BUILD
20997,2243,7,high,2,expert,5,0.52,207139,232251,15640,True,12,6,439390,47.14,0.7449,18,STOP_SIP
99810,9121,13,high,5,beginner,5,0.28,496671,284785,18488,True,11,12,781456,63.56,0.1852,23,CONTINUE_SIP
56370,28623,10,high,0,intermediate,10,0.44,89430,133582,1840,True,14,0,223012,40.1,0.0326,14,INCREASE_SIP
78382,26300,5,low,4,expert,10,0.11,239475,165988,6916,True,20,11,405463,59.06,0.0882,31,SWITCH_TO_DEBT
96274,32511,14,low,1,beginner,8,0.36,413559,323085,0,False,8,9,736644,56.14,0.0,17,START_SIP
90134,12082,9,medium,2,expert,10,0.59,430068,173185,0,False,10,1,603253,71.29,0.0,11,START_SIP
98819,28702,3,low,2,intermediate,5,0.25,292174,418400,4099,True,9,14,710574,41.12,0.0415,23,HOLD
35659,38147,4,high,4,beginner,4,0.41,4487,14646,2613,True,0,9,19133,23.45,0.0733,9,CONTINUE_SIP
96411,32870,13,medium,4,beginner,11,0.49,120953,12835,0,False,10,3,133788,90.41,0.0,13,REBALANCE
39816,2461,12,low,2,beginner,3,0.13,235264,432300,11647,True,2,1,667564,35.24,0.2925,3,STOP_SIP
26629,15311,11,low,2,beginner,6,0.39,442920,177396,0,False,9,13,620316,71.4,0.0,22,START_SIP
79164,4924,11,high,5,beginner,6,0.13,15074,45483,11770,True,17,7,60557,24.89,0.1487,24,BUY
28367,10298,5,medium,4,intermediate,4,0.25,269367,383974,0,False,11,2,653341,41.23,0.0,13,HOLD
74715,4439,8,high,4,expert,6,0.07,49292,7259,20609,True,14,3,56551,87.16,0.2758,17,REBALANCE
76176,46559,11,medium,4,beginner,2,0.29,112128,296823,0,False,13,2,408951,27.42,0.0,15,EMERGENCY_FUND_BUILD
62557,45402,2,high,4,intermediate,5,0.11,75230,395305,14809,True,17,9,470535,15.99,0.2367,26,BUY
51325,5764,14,high,1,intermediate,11,0.37,226041,389098,0,False,4,12,615139,36.75,0.0,16,SWITCH_TO_EQUITY
94062,11211,8,medium,5,expert,10,0.35,58445,172494,0,False,9,10,230939,25.31,0.0,19,START_SIP
58498,26959,9,high,3,expert,6,0.23,400483,69163,0,False,16,2,469646,85.27,0.0,18,REBALANCE
25901,6941,6,high,2,intermediate,8,0.26,84289,383176,0,False,13,10,467465,18.03,0.0,23,BUY
34175,23606,1,high,0,beginner,12,0.15,185893,1217,9791,True,0,14,187110,99.35,0.2865,14,SELL
83236,28532,12,low,0,beginner,11,0.22,144866,122478,6613,True,10,9,267344,54.19,0.0794,19,INCREASE_SIP
85030,19564,10,low,2,intermediate,11,0.46,489395,245779,8638,True,20,13,735174,66.57,0.1016,33,INCREASE_SIP
87446,5045,10,low,5,beginner,6,0.21,374469,166555,19434,True,4,0,541024,69.21,0.2222,4,CONTINUE_SIP
24042,44428,12,low,5,intermediate,3,0.47,104708,263510,0,False,5,9,368218,28.44,0.0,14,EMERGENCY_FUND_BUILD
83867,24865,8,high,3,beginner,1,0.24,484190,331326,0,False,13,3,815516,59.37,0.0,16,EMERGENCY_FUND_BUILD
94744,33794,5,low,3,expert,5,0.52,266260,340675,0,False,1,0,606935,43.87,0.0,1,DIVERSIFY_PORTFOLIO
92358,6085,10,low,1,intermediate,3,0.07,342284,383018,91,True,17,1,725302,47.19,0.001,18,CONTINUE_SIP
34026,9288,4,high,3,beginner,10,0.08,124967,203521,0,False,0,0,328488,38.04,0.0,0,DIVERSIFY_PORTFOLIO
25413,21492,5,high,2,beginner,3,0.24,442576,56746,0,False,0,4,499322,88.64,0.0,4,REBALANCE
33383,2165,13,low,0,intermediate,4,0.32,475212,421761,12696,True,0,5,896973,52.98,0.3803,5,STOP_SIP
20057,2391,3,high,5,beginner,4,0.36,158029,129227,21036,True,13,1,287256,55.01,1.0488,14,STOP_SIP
65520,32571,3,high,3,expert,8,0.03,277150,474771,0,False,11,13,751921,36.86,0.0,24,HOLD
83115,4144,10,medium,2,beginner,12,0.03,241975,30970,0,False,15,2,272945,88.65,0.0,17,REBALANCE
34955,39455,1,low,3,beginner,8,0.16,31818,271339,0,False,20,2,303157,10.5,0.0,22,SELL
69811,4407,7,low,2,expert,11,0.21,141800,39838,0,False,8,15,181638,78.07,0.0,23,HOLD
68877,45604,7,high,3,expert,7,0.57,441984,206550,11734,True,14,4,648534,68.15,0.1704,18,REDUCE_SIP
32041,46901,14,high,0,beginner,5,0.11,350822,244171,22812,True,12,13,594993,58.96,0.712,25,INCREASE_SIP
72185,19980,6,low,1,intermediate,0,0.35,390352,22245,10129,True,14,8,412597,94.61,0.1403,22,EMERGENCY_FUND_BUILD
28706,20226,9,medium,3,expert,10,0.05,162436,6229,0,False,3,8,168665,96.31,0.0,11,REBALANCE
79030,12030,12,high,3,expert,5,0.55,176256,42988,0,False,5,7,219244,80.39,0.0,12,REBALANCE
94329,4842,14,high,4,expert,9,0.22,126758,260899,0,False,14,6,387657,32.7,0.0,20,SWITCH_TO_EQUITY
62197,12623,1,medium,0,expert,2,0.23,86430,262222,3314,True,19,11,348652,24.79,0.0533,30,SELL
83115,43280,11,medium,5,beginner,3,0.55,92260,29290,0,False,5,6,121550,75.9,0.0,11,EMERGENCY_FUND_BUILD
65178,34265,15,medium,3,intermediate,4,0.39,379460,115156,23843,True,6,10,494616,76.72,0.3658,16,REDUCE_SIP
95051,28403,3,high,1,expert,6,0.49,104086,15406,3059,True,10,3,119492,87.11,0.0322,13,REBALANCE
23430,17193,3,medium,0,intermediate,8,0.35,427277,378210,0,False,15,11,805487,53.05,0.0,26,HOLD
39581,12844,12,medium,4,beginner,8,0.07,127477,416811,15496,True,4,14,544288,23.42,0.3915,18,REDUCE_SIP
20287,12661,5,medium,5,beginner,8,0.57,283531,490915,0,False,1,0,774446,36.61,0.0,1,DIVERSIFY_PORTFOLIO
32039,2468,2,high,3,intermediate,12,0.09,35985,98701,3439,True,10,7,134686,26.72,0.1073,17,STOP_SIP
76063,15950,10,low,4,expert,5,0.31,192431,21156,12638,True,18,8,213587,90.09,0.1662,26,REBALANCE
80500,7870,12,high,1,expert,9,0.58,116000,262625,0,False,3,2,378625,30.64,0.0,5,SWITCH_TO_EQUITY
33201,23278,12,high,0,beginner,6,0.26,220227,259941,22647,True,14,6,480168,45.86,0.6821,20,INCREASE_SIP
93379,15211,14,high,1,expert,7,0.12,380385,457353,17887,True,4,4,837738,45.41,0.1916,8,INCREASE_SIP
44642,12226,8,high,3,expert,1,0.59,143699,95424,0,False,14,8,239123,60.09,0.0,22,EMERGENCY_FUND_BUILD
49377,2500,3,high,5,beginner,6,0.02,376304,210598,14956,True,2,13,586902,64.12,0.3029,15,STOP_SIP
27504,40681,7,low,1,expert,12,0.26,396958,50114,18651,True,2,4,447072,88.79,0.6781,6,REBALANCE
61516,7611,14,high,1,beginner,3,0.09,89789,483344,0,False,14,12,573133,15.67,0.0,26,BUY
46672,4042,12,low,1,expert,7,0.31,467352,307227,9302,True,16,5,774579,60.34,0.1993,21,HOLD
36923,9965,7,medium,0,intermediate,8,0.03,46184,478253,24782,True,12,2,524437,8.81,0.6712,14,CONTINUE_SIP
37441,21045,6,medium,0,intermediate,10,0.33,398758,168701,0,False,10,7,567459,70.27,0.0,17,START_SIP
58176,8530,8,low,2,expert,3,0.43,486016,440125,22639,True,11,10,926141,52.48,0.3891,21,REDUCE_SIP
41959,2620,15,medium,1,beginner,9,0.44,32273,200474,17407,True,6,12,232747,13.87,0.4149,18,STOP_SIP
51024,7830,3,low,5,beginner,6,0.56,52190,460515,0,False,15,7,512705,10.18,0.0,22,HOLD
28071,9269,14,medium,3,intermediate,10,0.21,2689,463732,0,False,20,13,466421,0.58,0.0,33,HOLD
79196,20541,12,low,2,expert,11,0.25,129498,439194,1120,True,16,5,568692,22.77,0.0141,21,INCREASE_SIP
39521,22379,7,low,0,intermediate,11,0.29,35890,81286,21632,True,0,9,117176,30.63,0.5474,9,INCREASE_SIP
56870,4877,15,medium,3,beginner,10,0.41,346403,219248,0,False,15,3,565651,61.24,0.0,18,HOLD
21071,13720,9,high,0,intermediate,4,0.35,455464,144742,0,False,11,1,600206,75.88,0.0,12,START_SIP
64348,2875,8,medium,2,intermediate,10,0.56,380785,344484,0,False,1,1,725269,52.5,0.0,2,DIVERSIFY_PORTFOLIO
80859,6113,3,medium,2,expert,9,0.46,471269,22776,0,False,4,8,494045,95.39,0.0,12,REBALANCE
87551,21643,11,low,2,expert,12,0.05,121888,286708,9948,True,10,1,408596,29.83,0.1136,11,INCREASE_SIP
43051,28358,2,low,3,expert,5,0.3,456851,160306,0,False,18,12,617157,74.03,0.0,30,SWITCH_TO_DEBT
65489,26761,14,low,0,intermediate,9,0.08,215304,109939,99,True,9,0,325243,66.2,0.0015,9,INCREASE_SIP
26590,23045,4,medium,2,intermediate,0,0.54,309469,429983,0,False,18,11,739452,41.85,0.0,29,EMERGENCY_FUND_BUILD
55607,17620,5,high,1,expert,7,0.36,78877,435422,0,False,3,12,514299,15.34,0.0,15,BUY
72802,47503,7,low,4,beginner,9,0.54,453736,259873,0,False,1,1,713609,63.58,0.0,2,START_SIP
63074,35390,15,high,5,intermediate,1,0.04,339105,168384,0,False,18,5,507489,66.82,0.0,23,EMERGENCY_FUND_BUILD
62623,29560,3,low,4,beginner,7,0.05,444296,117628,0,False,6,4,561924,79.07,0.0,10,SWITCH_TO_DEBT
81756,40741,8,medium,1,expert,6,0.0,194828,320121,2658,True,19,12,514949,37.83,0.0325,31,INCREASE_SIP
52972,25564,2,low,4,beginner,11,0.33,382975,254326,0,False,4,13,637301,60.09,0.0,17,SWITCH_TO_DEBT
20057,2391,3,high,5,beginner,4,0.36,158029,129227,21036,True,13,1,287256,55.01,1.0488,14,STOP_SIP
59770,34137,4,high,5,intermediate,7,0.46,90404,339671,0,False,1,5,430075,21.02,0.0,6,BUY
94996,11690,10,medium,1,expert,6,0.02,242779,380572,0,False,5,2,623351,38.95,0.0,7,START_SIP
36535,17139,4,medium,4,beginner,7,0.26,191926,227870,0,False,1,1,419796,45.72,0.0,2,DIVERSIFY_PORTFOLIO
67403,21378,2,medium,4,intermediate,11,0.14,94371,59126,0,False,0,2,153497,61.48,0.0,2,DIVERSIFY_PORTFOLIO
41658,29629,12,low,2,beginner,0,0.0,70283,103182,11324,True,19,8,173465,40.52,0.2718,27,EMERGENCY_FUND_BUILD
65853,36606,13,high,0,beginner,7,0.59,98809,274863,0,False,1,5,373672,26.44,0.0,6,START_SIP
87264,12301,1,medium,1,beginner,3,0.16,375885,241730,0,False,4,10,617615,60.86,0.0,14,SELL
81665,19383,1,low,2,expert,6,0.17,25575,415103,0,False,9,0,440678,5.8,0.0,9,SELL
55423,33305,2,high,5,expert,4,0.32,38865,216799,0,False,10,10,255664,15.2,0.0,20,BUY
98282,2483,5,high,4,beginner,9,0.22,105923,309644,19787,True,12,0,415567,25.49,0.2013,12,STOP_SIP
72771,2645,8,low,0,beginner,3,0.52,364546,331176,18623,True,20,4,695722,52.4,0.2559,24,STOP_SIP
82040,23836,9,high,4,beginner,12,0.36,295052,466175,0,False,4,9,761227,38.76,0.0,13,START_SIP
27235,40325,6,low,3,beginner,9,0.17,231344,290485,8737,True,10,12,521829,44.33,0.3208,22,REDUCE_SIP
73028,18104,8,low,0,beginner,8,0.42,477763,176944,9845,True,9,10,654707,72.97,0.1348,19,INCREASE_SIP
73555,43715,3,high,1,intermediate,6,0.28,59407,220968,11897,True,14,7,280375,21.19,0.1617,21,BUY
79117,8450,6,medium,5,beginner,10,0.08,29890,216992,11588,True,8,6,246882,12.11,0.1465,14,CONTINUE_SIP
55507,28885,8,low,3,beginner,5,0.41,297323,452249,2060,True,14,6,749572,39.67,0.0371,20,INCREASE_SIP
99415,2345,5,low,4,intermediate,5,0.48,447185,388751,14898,True,19,5,835936,53.5,0.1499,24,STOP_SIP
25435,30882,15,low,5,intermediate,9,0.31,90920,70816,0,False,4,2,161736,56.22,0.0,6,START_SIP
49714,45734,12,low,3,expert,5,0.03,238040,30567,5644,True,3,4,268607,88.62,0.1135,7,REBALANCE
58886,9594,12,high,1,beginner,10,0.55,193409,433549,0,False,15,2,626958,30.85,0.0,17,SWITCH_TO_EQUITY
60443,19572,9,low,2,expert,3,0.0,128484,287611,210,True,10,5,416095,30.88,0.0035,15,INCREASE_SIP
95179,47779,2,high,1,intermediate,7,0.52,172997,66474,0,False,2,1,239471,72.24,0.0,3,HOLD
37693,3758,13,high,4,intermediate,12,0.37,85189,480547,0,False,2,1,565736,15.06,0.0,3,BUY
30244,2910,6,high,4,expert,8,0.44,48716,438990,10958,True,19,0,487706,9.99,0.3623,19,STOP_SIP
54393,8444,2,low,5,intermediate,9,0.04,364527,355652,0,False,4,11,720179,50.62,0.0,15,SWITCH_TO_DEBT
30751,23306,3,low,1,intermediate,3,0.27,420395,229322,14135,True,14,12,649717,64.7,0.4597,26,SWITCH_TO_DEBT
21885,2310,5,high,5,intermediate,7,0.12,371817,393600,22826,True,20,0,765417,48.58,1.043,20,STOP_SIP
74836,37701,6,low,2,beginner,9,0.21,143311,474781,14830,True,13,4,618092,23.19,0.1982,17,INCREASE_SIP
52309,41569,8,medium,0,expert,5,0.05,76265,464959,23189,True,17,6,541224,14.09,0.4433,23,INCREASE_SIP
98768,18622,2,low,5,intermediate,7,0.36,370682,279037,17216,True,15,9,649719,57.05,0.1743,24,SWITCH_TO_DEBT
70612,2992,4,medium,2,intermediate,3,0.36,143084,253567,16049,True,3,0,396651,36.07,0.2273,3,STOP_SIP
96475,42930,1,medium,4,beginner,9,0.18,311551,446041,3550,True,18,12,757592,41.12,0.0368,30,SELL
64589,44124,3,high,0,intermediate,8,0.52,92400,308031,0,False,17,3,400431,23.08,0.0,20,BUY
52363,47102,12,low,0,expert,9,0.48,476330,129428,0,False,7,4,605758,78.63,0.0,11,START_SIP
35882,32741,4,high,1,intermediate,3,0.13,161231,384133,0,False,19,5,545364,29.56,0.0,24,BUY
86981,28508,10,low,5,expert,0,0.34,289067,257945,0,False,6,10,547012,52.84,0.0,16,EMERGENCY_FUND_BUILD
56723,41278,4,high,4,expert,9,0.05,73527,73738,0,False,5,1,147265,49.93,0.0,6,HOLD
61003,2125,9,low,5,beginner,5,0.34,377460,37810,19515,True,19,6,415270,90.9,0.3199,25,STOP_SIP
25050,41647,2,low,0,expert,5,0.33,113677,90334,0,False,1,13,204011,55.72,0.0,14,SWITCH_TO_DEBT
93794,34743,2,low,2,beginner,6,0.39,458590,322559,0,False,9,10,781149,58.71,0.0,19,SWITCH_TO_DEBT
88945,2260,6,medium,3,intermediate,5,0.32,451057,285015,0,False,14,5,736072,61.28,0.0,19,HOLD
37194,49032,8,medium,0,expert,4,0.06,368094,90299,301,True,18,6,458393,80.3,0.0081,24,REBALANCE
59882,7257,3,low,1,beginner,2,0.37,475014,125126,22042,True,0,12,600140,79.15,0.3681,12,EMERGENCY_FUND_BUILD
71098,23621,1,medium,1,intermediate,9,0.45,261555,195481,1044,True,19,12,457036,57.23,0.0147,31,SELL
42805,18173,10,high,3,expert,5,0.5,108160,392515,0,False,5,1,500675,21.6,0.0,6,START_SIP
98424,5297,4,low,2,expert,10,0.31,194495,446574,7741,True,10,2,641069,30.34,0.0786,12,CONTINUE_SIP
95426,20407,2,high,1,intermediate,9,0.35,54529,288701,0,False,19,9,343230,15.89,0.0,28,BUY
70075,16375,12,medium,0,beginner,7,0.24,187346,25430,11155,True,5,9,212776,88.05,0.1592,14,REBALANCE
45103,15828,10,low,4,expert,5,0.14,259301,406453,0,False,3,7,665754,38.95,0.0,10,START_SIP
45398,17770,9,medium,5,expert,3,0.32,178670,25566,0,False,8,8,204236,87.48,0.0,16,EMERGENCY_FUND_BUILD
51826,26877,9,medium,3,intermediate,11,0.38,326222,132080,21878,True,11,8,458302,71.18,0.4221,19,REDUCE_SIP
70528,38384,5,medium,0,expert,11,0.06,202586,412106,0,False,15,3,614692,32.96,0.0,18,HOLD
93905,30845,13,low,4,expert,4,0.26,115855,7218,5167,True,13,15,123073,94.14,0.055,28,REBALANCE
42736,35117,4,low,3,beginner,10,0.06,469335,284836,0,False,3,3,754171,62.23,0.0,6,SWITCH_TO_DEBT
65111,6412,15,high,3,expert,4,0.02,220239,396745,0,False,12,14,616984,35.7,0.0,26,SWITCH_TO_EQUITY
95276,16219,3,high,0,beginner,8,0.4,13581,110253,0,False,12,8,123834,10.97,0.0,20,BUY
33156,32591,11,low,2,beginner,0,0.5,79596,211659,1561,True,15,7,291255,27.33,0.0471,22,EMERGENCY_FUND_BUILD
54077,9570,8,high,3,beginner,5,0.52,238641,416837,0,False,8,8,655478,36.41,0.0,16,SWITCH_TO_EQUITY
64547,2360,13,high,2,beginner,7,0.28,496540,184002,13299,True,18,12,680542,72.96,0.206,30,STOP_SIP
85841,41491,14,high,3,beginner,3,0.14,72789,206212,9625,True,3,9,279001,26.09,0.1121,12,EMERGENCY_FUND_BUILD
59560,2438,12,high,1,beginner,4,0.08,49783,399892,0,False,7,13,449675,11.07,0.0,20,BUY
76549,29451,6,high,0,intermediate,2,0.32,482194,347969,23033,True,17,14,830163,58.08,0.3009,31,INCREASE_SIP
37685,2970,5,low,3,expert,8,0.08,18908,133550,4198,True,7,3,152458,12.4,0.1114,10,STOP_SIP
92495,38654,9,high,3,expert,7,0.46,119002,475861,0,False,20,5,594863,20.0,0.0,25,START_SIP
33305,17652,10,high,1,beginner,3,0.6,56639,45558,0,False,8,9,102197,55.42,0.0,17,START_SIP
89225,13422,3,high,5,expert,10,0.42,8684,419188,4998,True,5,5,427872,2.03,0.056,10,BUY
26765,26156,1,medium,0,beginner,5,0.6,381499,290950,13921,True,18,9,672449,56.73,0.5201,27,SELL
66562,38014,13,low,1,expert,11,0.27,30127,410798,769,True,3,13,440925,6.83,0.0116,16,INCREASE_SIP
82695,18734,10,low,4,expert,1,0.56,271361,189453,1167,True,16,7,460814,58.89,0.0141,23,EMERGENCY_FUND_BUILD
87759,11640,15,low,4,expert,0,0.53,43098,389815,15537,True,16,8,432913,9.96,0.177,24,EMERGENCY_FUND_BUILD
23159,33953,8,medium,1,intermediate,9,0.32,253667,290785,19791,True,12,5,544452,46.59,0.8546,17,INCREASE_SIP
21120,4628,7,high,1,intermediate,9,0.39,377557,105344,13949,True,2,0,482901,78.19,0.6605,2,DIVERSIFY_PORTFOLIO
70278,44280,10,high,1,expert,9,0.42,102627,306691,11033,True,15,11,409318,25.07,0.157,26,REDUCE_SIP
50080,4151,7,high,2,expert,7,0.21,38596,158884,0,False,15,4,197480,19.54,0.0,19,BUY
73678,10017,4,low,0,expert,0,0.46,8791,78399,0,False,20,4,87190,10.08,0.0,24,EMERGENCY_FUND_BUILD
81779,9296,7,high,1,intermediate,4,0.48,231763,217159,0,False,14,6,448922,51.63,0.0,20,HOLD
97347,45477,7,low,5,beginner,9,0.36,48802,347303,0,False,6,7,396105,12.32,0.0,13,START_SIP
48853,3564,11,high,1,beginner,4,0.28,303836,372522,7761,True,0,2,676358,44.92,0.1589,2,DIVERSIFY_PORTFOLIO
48180,2092,4,high,4,beginner,12,0.01,200645,424521,0,False,0,0,625166,32.09,0.0,0,DIVERSIFY_PORTFOLIO
29823,26088,4,high,3,expert,11,0.05,196135,391774,4362,True,7,3,587909,33.36,0.1463,10,CONTINUE_SIP
89847,2944,9,low,4,beginner,5,0.09,68884,433710,16100,True,6,9,502594,13.71,0.1792,15,STOP_SIP
63086,38984,6,medium,3,intermediate,8,0.47,76711,115711,0,False,12,8,192422,39.87,0.0,20,START_SIP
72736,15423,1,high,1,beginner,4,0.15,205700,480377,24523,True,7,12,686077,29.98,0.3372,19,SELL
94329,4842,14,high,4,expert,9,0.22,126758,260899,0,False,14,6,387657,32.7,0.0,20,SWITCH_TO_EQUITY
68762,44187,14,low,0,intermediate,7,0.28,497372,7919,16640,True,9,3,505291,98.43,0.242,12,REBALANCE
48176,46638,4,high,4,beginner,3,0.57,110436,175743,0,False,0,6,286179,38.59,0.0,6,EMERGENCY_FUND_BUILD
94744,33794,5,low,3,expert,5,0.52,266260,340675,0,False,1,0,606935,43.87,0.0,1,DIVERSIFY_PORTFOLIO
57116,9418,11,high,0,expert,6,0.34,226817,415719,0,False,15,11,642536,35.3,0.0,26,SWITCH_TO_EQUITY
90377,7682,9,high,4,expert,8,0.2,477094,110634,0,False,2,14,587728,81.18,0.0,16,REBALANCE
59420,20059,14,high,0,beginner,6,0.26,246444,356249,21479,True,15,9,602693,40.89,0.3615,24,INCREASE_SIP
75129,3943,5,low,4,expert,9,0.19,101203,104711,0,False,2,13,205914,49.15,0.0,15,HOLD
49377,2500,3,high,5,beginner,6,0.02,376304,210598,14956,True,2,13,586902,64.12,0.3029,15,STOP_SIP
26895,23523,14,low,3,expert,3,0.02,121625,353798,19105,True,0,5,475423,25.58,0.7104,5,EMERGENCY_FUND_BUILD
33760,11495,12,low,5,expert,7,0.48,376369,194993,0,False,10,4,571362,65.87,0.0,14,START_SIP
22466,22449,14,low,2,beginner,2,0.46,18410,189918,0,False,2,10,208328,8.84,0.0,12,EMERGENCY_FUND_BUILD
88344,13881,15,medium,0,intermediate,7,0.52,109347,235335,17113,True,16,1,344682,31.72,0.1937,17,REDUCE_SIP
97475,23185,11,low,3,intermediate,12,0.1,130771,396076,24217,True,18,8,526847,24.82,0.2484,26,INCREASE_SIP
44689,7490,13,high,2,expert,3,0.0,296058,464961,22656,True,1,14,761019,38.9,0.507,15,CONTINUE_SIP
77804,2601,13,medium,0,intermediate,12,0.18,405599,386565,0,False,0,0,792164,51.2,0.0,0,DIVERSIFY_PORTFOLIO
34102,19269,4,high,2,expert,6,0.15,234382,190224,13328,True,11,5,424606,55.2,0.3908,16,CONTINUE_SIP
97454,38380,3,high,3,expert,1,0.14,112211,11910,6512,True,8,0,124121,90.4,0.0668,8,EMERGENCY_FUND_BUILD
28770,46707,5,medium,3,intermediate,8,0.27,15016,331123,14457,True,17,5,346139,4.34,0.5025,22,REDUCE_SIP
60430,12668,5,high,3,beginner,3,0.44,10140,368400,0,False,11,3,378540,2.68,0.0,14,EMERGENCY_FUND_BUILD
20526,6281,9,high,2,expert,7,0.12,462502,86669,5985,True,13,2,549171,84.22,0.2916,15,REBALANCE
22591,9076,5,high,0,beginner,9,0.24,141225,479015,0,False,7,3,620240,22.77,0.0,10,BUY
65482,18792,6,high,3,expert,7,0.35,476569,87819,20025,True,3,15,564388,84.44,0.3058,18,REBALANCE
92799,2258,12,medium,3,intermediate,5,0.18,116213,435579,8619,True,16,8,551792,21.06,0.0929,24,STOP_SIP
28666,26440,12,medium,4,expert,3,0.04,474128,231370,22496,True,1,11,705498,67.2,0.7848,12,EMERGENCY_FUND_BUILD
92799,2258,12,medium,3,intermediate,5,0.18,116213,435579,8619,True,16,8,551792,21.06,0.0929,24,STOP_SIP
38381,18006,2,low,0,beginner,3,0.28,352942,197171,0,False,11,1,550113,64.16,0.0,12,SWITCH_TO_DEBT
73709,42754,5,low,2,beginner,12,0.06,490395,228700,0,False,0,0,719095,68.2,0.0,0,SWITCH_TO_DEBT
21120,4628,7,high,1,intermediate,9,0.39,377557,105344,13949,True,2,0,482901,78.19,0.6605,2,DIVERSIFY_PORTFOLIO
86202,45577,4,high,5,beginner,12,0.4,83829,395436,0,False,0,14,479265,17.49,0.0,14,BUY
86543,30219,3,high,1,beginner,0,0.09,416211,841,0,False,11,15,417052,99.8,0.0,26,EMERGENCY_FUND_BUILD
89453,29653,1,medium,0,expert,10,0.26,340047,240304,7483,True,9,11,580351,58.59,0.0837,20,SELL
42852,26718,4,high,5,expert,8,0.02,50877,179900,0,False,2,2,230777,22.05,0.0,4,BUY
62495,9120,10,high,0,expert,12,0.48,174586,396363,1622,True,13,13,570949,30.58,0.026,26,CONTINUE_SIP
87005,5273,8,low,2,beginner,7,0.35,172495,233593,18181,True,1,5,406088,42.48,0.209,6,CONTINUE_SIP
54341,48000,13,medium,2,expert,3,0.1,317277,73422,0,False,11,13,390699,81.21,0.0,24,REBALANCE
46720,2968,7,medium,0,beginner,4,0.13,7883,249460,0,False,11,13,257343,3.06,0.0,24,HOLD
52259,36207,9,high,2,intermediate,10,0.05,221515,491102,0,False,17,12,712617,31.08,0.0,29,START_SIP
43450,8725,5,medium,3,intermediate,11,0.01,453232,79766,0,False,10,5,532998,85.03,0.0,15,REBALANCE
37230,6642,8,high,0,intermediate,9,0.17,257078,453540,0,False,5,14,710618,36.18,0.0,19,SWITCH_TO_EQUITY
51325,5764,14,high,1,intermediate,11,0.37,226041,389098,0,False,4,12,615139,36.75,0.0,16,SWITCH_TO_EQUITY
96631,43478,3,medium,4,expert,5,0.46,243061,444431,0,False,19,8,687492,35.35,0.0,27,HOLD
84977,31415,12,medium,5,expert,12,0.47,469966,371833,9036,True,20,12,841799,55.83,0.1063,32,INCREASE_SIP
56060,8393,9,low,0,intermediate,4,0.16,133410,373632,0,False,1,1,507042,26.31,0.0,2,DIVERSIFY_PORTFOLIO
49362,36598,14,high,4,expert,11,0.37,367482,47587,0,False,19,10,415069,88.54,0.0,29,REBALANCE
59963,5121,14,high,1,intermediate,5,0.24,221581,480214,0,False,16,12,701795,31.57,0.0,28,SWITCH_TO_EQUITY
96215,45038,8,high,4,expert,2,0.25,456624,390213,0,False,1,1,846837,53.92,0.0,2,EMERGENCY_FUND_BUILD
54648,3716,6,high,1,beginner,11,0.33,227697,90997,16058,True,10,15,318694,71.45,0.2938,25,HOLD
80156,8499,7,low,3,expert,4,0.4,350062,245171,0,False,2,0,595233,58.81,0.0,2,DIVERSIFY_PORTFOLIO
50608,15596,10,low,2,beginner,8,0.56,54261,48697,18400,True,17,14,102958,52.7,0.3636,31,REDUCE_SIP
24792,2411,15,high,3,beginner,10,0.59,103187,231254,0,False,4,8,334441,30.85,0.0,12,SWITCH_TO_EQUITY
49978,2605,9,low,2,expert,4,0.43,364904,62140,24119,True,14,14,427044,85.45,0.4826,28,STOP_SIP
